,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectQuoteDateTime
0,MLAA,True,Valletta,Malta,https://content.skyscnr.com/m/8065ff02c4914c/original/Valletta-aerial-shot.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/malta/valletta-holidays/cia-33350111,11,23,/hotels/search?entity_id=33350111&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,84,2021-11-13T16:28:00,2021-11-09T18:12:00
