,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectQuoteDateTime
0,PORT,True,Porto,Portugal,https://content.skyscnr.com/933c6cedb8bc5ea82505271747cf3707/porto.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/portugal/porto-holidays/cia-27545236,30.0,27,/hotels/search?entity_id=27545236&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,55.0,2021-11-10T14:20:00,2021-11-12T09:12:00
1,PONT,False,Ponta Delgada,Portugal,https://content.skyscnr.com/e8703c29143c70855a00b1c7b684af24/GettyImages-480529739.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/portugal/ponta-delgada-holidays/cia-27545922,,85,/hotels/search?entity_id=27545922&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-12T17:46:00,
2,FARO,False,Faro,Portugal,https://content.skyscnr.com/0262d74a01676e0d97681ec7b9987628/GettyImages-477716160.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/portugal/faro-holidays/cia-27541630,,37,/hotels/search?entity_id=27541630&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-10T20:45:00,
3,LISB,False,Lisbon,Portugal,https://content.skyscnr.com/e48dd065c801bef1b761c506a5a2fde9/GettyImages-467824014.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/portugal/lisbon-holidays/cia-27544072,,37,/hotels/search?entity_id=27544072&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-13T14:25:00,
4,FUNC,False,Madeira,Portugal,https://content.skyscnr.com/93422020342b359d8631a00c74d34e62/GettyImages-491701960.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/portugal/madeira-holidays/cia-27536176,,47,/hotels/search?entity_id=27536176&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,53.0,2021-11-09T20:29:00,
5,SANJ,False,San Jorge Island,Portugal,,,,199,/hotels/search?entity_id=81971880&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-12T10:57:00,
6,GRAC,False,Graciosa Island,Portugal,,,,444,/hotels/search?entity_id=81971879&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-10T17:58:00,
7,PORY,False,Porto Santo,Portugal,https://content.skyscnr.com/1e43c0d09c99b7224fee8b79c52968eb/GettyImages-496198921.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/portugal/porto-santo-holidays/cia-46227626,,548,/hotels/search?entity_id=46227626&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-13T13:42:00,
