,trace_id,flight,departure_date,price,origin,dest_city_code,timestamp
162,15,ZAG_FKB,2022-08-23,36.0,,,2022-08-06 22:32:00
163,17,ZAG_FKB,2022-08-25,11.0,,,2022-08-06 22:32:00
164,19,ZAG_FKB,2022-08-27,31.0,,,2022-08-06 22:32:00
165,2,ZAG_FKB,2022-08-09,23.0,,,2022-08-06 22:32:00
166,4,ZAG_FKB,2022-08-11,12.0,,,2022-08-06 22:32:00
167,6,ZAG_FKB,2022-08-13,58.0,,,2022-08-06 22:32:00
168,9,ZAG_FKB,2022-08-16,31.0,,,2022-08-06 22:32:00
169,12,FKB_ZAG,2022-08-20,33.0,,,2022-08-06 22:32:00
170,14,FKB_ZAG,2022-08-23,11.0,,,2022-08-06 22:32:00
171,16,FKB_ZAG,2022-08-25,11.0,,,2022-08-06 22:32:00
172,18,FKB_ZAG,2022-08-27,11.0,,,2022-08-06 22:32:00
173,4,FKB_ZAG,2022-08-11,58.0,,,2022-08-06 22:32:00
174,6,FKB_ZAG,2022-08-13,75.0,,,2022-08-06 22:32:00
175,8,FKB_ZAG,2022-08-16,11.0,,,2022-08-06 22:32:00
176,10,FKB_ZAG,2022-08-18,14.0,,,2022-08-06 22:32:00
177,21,FKB_ZAG,2022-08-30,11.0,,,2022-08-06 22:32:00
178,18,ZAG_CGN,2022-08-26,94.0,,,2022-08-06 22:32:00
179,22,CGN_ZAG,2022-08-29,70.0,,,2022-08-06 22:32:00
180,15,CGN_ZAG,2022-08-21,70.0,,,2022-08-06 22:32:00
181,16,CGN_ZAG,2022-08-22,75.0,,,2022-08-06 22:32:00
182,0,CGN_ZAG,2022-08-07,80.0,,,2022-08-06 22:32:00
183,1,CGN_ZAG,2022-08-08,80.0,,,2022-08-06 22:32:00
184,5,CGN_ZAG,2022-08-12,78.0,,,2022-08-06 22:32:00
185,7,CGN_ZAG,2022-08-14,70.0,,,2022-08-06 22:32:00
186,8,CGN_ZAG,2022-08-15,70.0,,,2022-08-06 22:32:00
187,21,CGN_ZAG,2022-08-28,50.0,,,2022-08-06 22:32:00
188,22,ZAG_HHN,2022-08-22,33.0,,,2022-08-06 22:32:00
189,25,ZAG_HHN,2022-08-24,28.0,,,2022-08-06 22:32:00
190,28,ZAG_HHN,2022-08-26,42.0,,,2022-08-06 22:32:00
191,33,ZAG_HHN,2022-08-29,39.0,,,2022-08-06 22:32:00
192,14,ZAG_HHN,2022-08-17,31.0,,,2022-08-06 22:32:00
193,36,ZAG_HHN,2022-08-31,18.0,,,2022-08-06 22:32:00
194,17,ZAG_HHN,2022-08-19,29.0,,,2022-08-06 22:32:00
195,0,ZAG_HHN,2022-08-08,49.0,,,2022-08-06 22:32:00
196,3,ZAG_HHN,2022-08-10,32.0,,,2022-08-06 22:32:00
197,6,ZAG_HHN,2022-08-12,49.0,,,2022-08-06 22:32:00
198,24,HHN_ZAG,2022-08-22,19.0,,,2022-08-06 22:32:00
199,27,HHN_ZAG,2022-08-24,20.0,,,2022-08-06 22:32:00
200,30,HHN_ZAG,2022-08-26,11.0,,,2022-08-06 22:32:00
201,13,HHN_ZAG,2022-08-15,18.0,,,2022-08-06 22:32:00
202,35,HHN_ZAG,2022-08-29,20.0,,,2022-08-06 22:32:00
203,16,HHN_ZAG,2022-08-17,22.0,,,2022-08-06 22:32:00
204,38,HHN_ZAG,2022-08-31,31.0,,,2022-08-06 22:32:00
205,19,HHN_ZAG,2022-08-19,11.0,,,2022-08-06 22:32:00
206,2,HHN_ZAG,2022-08-08,50.0,,,2022-08-06 22:32:00
207,5,HHN_ZAG,2022-08-10,52.0,,,2022-08-06 22:32:00
208,22,ZAG_FMM,2022-08-29,30.0,,,2022-08-06 22:32:00
209,12,ZAG_FMM,2022-08-19,21.0,,,2022-08-06 22:32:00
210,23,ZAG_FMM,2022-08-31,14.0,,,2022-08-06 22:32:00
211,15,ZAG_FMM,2022-08-22,25.0,,,2022-08-06 22:32:00
212,17,ZAG_FMM,2022-08-24,16.0,,,2022-08-06 22:32:00
213,19,ZAG_FMM,2022-08-26,19.0,,,2022-08-06 22:32:00
214,1,ZAG_FMM,2022-08-08,82.0,,,2022-08-06 22:32:00
215,3,ZAG_FMM,2022-08-10,12.0,,,2022-08-06 22:32:00
216,5,ZAG_FMM,2022-08-12,31.0,,,2022-08-06 22:32:00
217,8,ZAG_FMM,2022-08-15,76.0,,,2022-08-06 22:32:00
218,10,ZAG_FMM,2022-08-17,21.0,,,2022-08-06 22:32:00
219,22,FMM_ZAG,2022-08-31,13.0,,,2022-08-06 22:33:00
220,12,FMM_ZAG,2022-08-19,31.0,,,2022-08-06 22:33:00
221,14,FMM_ZAG,2022-08-22,20.0,,,2022-08-06 22:33:00
222,16,FMM_ZAG,2022-08-24,13.0,,,2022-08-06 22:33:00
223,18,FMM_ZAG,2022-08-26,17.0,,,2022-08-06 22:33:00
224,1,FMM_ZAG,2022-08-08,78.0,,,2022-08-06 22:33:00
225,3,FMM_ZAG,2022-08-10,43.0,,,2022-08-06 22:33:00
226,5,FMM_ZAG,2022-08-12,97.0,,,2022-08-06 22:33:00
227,8,FMM_ZAG,2022-08-15,50.0,,,2022-08-06 22:33:00
228,10,FMM_ZAG,2022-08-17,16.0,,,2022-08-06 22:33:00
229,21,FMM_ZAG,2022-08-29,31.0,,,2022-08-06 22:33:00
230,23,ZAG_NRN,2022-08-30,13.0,,,2022-08-06 22:33:00
231,11,ZAG_NRN,2022-08-18,11.0,,,2022-08-06 22:33:00
232,13,ZAG_NRN,2022-08-20,50.0,,,2022-08-06 22:33:00
233,16,ZAG_NRN,2022-08-23,26.0,,,2022-08-06 22:33:00
234,18,ZAG_NRN,2022-08-25,48.0,,,2022-08-06 22:33:00
235,4,ZAG_NRN,2022-08-11,41.0,,,2022-08-06 22:33:00
236,6,ZAG_NRN,2022-08-13,53.0,,,2022-08-06 22:33:00
237,9,ZAG_NRN,2022-08-16,39.0,,,2022-08-06 22:33:00
238,20,ZAG_NRN,2022-08-27,29.0,,,2022-08-06 22:33:00
239,22,NRN_ZAG,2022-08-30,11.0,,,2022-08-06 22:33:00
240,12,NRN_ZAG,2022-08-20,11.0,,,2022-08-06 22:33:00
241,15,NRN_ZAG,2022-08-23,11.0,,,2022-08-06 22:33:00
242,17,NRN_ZAG,2022-08-25,11.0,,,2022-08-06 22:33:00
243,19,NRN_ZAG,2022-08-27,11.0,,,2022-08-06 22:33:00
244,1,NRN_ZAG,2022-08-09,26.0,,,2022-08-06 22:33:00
245,3,NRN_ZAG,2022-08-11,23.0,,,2022-08-06 22:33:00
246,5,NRN_ZAG,2022-08-13,11.0,,,2022-08-06 22:33:00
247,8,NRN_ZAG,2022-08-16,11.0,,,2022-08-06 22:33:00
248,10,NRN_ZAG,2022-08-18,22.0,,,2022-08-06 22:33:00
249,11,ZAG_DTM,2022-08-19,28.0,,,2022-08-06 22:33:00
250,14,ZAG_DTM,2022-08-22,69.0,,,2022-08-06 22:33:00
251,18,ZAG_DTM,2022-08-26,32.0,,,2022-08-06 22:33:00
252,8,ZAG_DTM,2022-08-15,57.0,,,2022-08-06 22:33:00
253,21,ZAG_DTM,2022-08-29,14.0,,,2022-08-06 22:33:00
254,12,DTM_ZAG,2022-08-19,12.0,,,2022-08-06 22:33:00
255,14,DTM_ZAG,2022-08-22,11.0,,,2022-08-06 22:33:00
256,16,DTM_ZAG,2022-08-26,13.0,,,2022-08-06 22:33:00
257,18,DTM_ZAG,2022-08-29,11.0,,,2022-08-06 22:33:00
258,1,DTM_ZAG,2022-08-08,36.0,,,2022-08-06 22:33:00
259,5,DTM_ZAG,2022-08-12,17.0,,,2022-08-06 22:33:00
260,8,DTM_ZAG,2022-08-15,11.0,,,2022-08-06 22:33:00
261,22,ZAG_STR,2022-08-29,80.0,,,2022-08-06 22:33:00
262,12,ZAG_STR,2022-08-19,77.0,,,2022-08-06 22:33:00
263,14,ZAG_STR,2022-08-21,73.0,,,2022-08-06 22:33:00
264,15,ZAG_STR,2022-08-22,82.0,,,2022-08-06 22:33:00
265,19,ZAG_STR,2022-08-26,73.0,,,2022-08-06 22:33:00
266,4,ZAG_STR,2022-08-12,82.0,,,2022-08-06 22:33:00
267,21,ZAG_STR,2022-08-28,87.0,,,2022-08-06 22:33:00
268,22,STR_ZAG,2022-08-29,47.0,,,2022-08-06 22:33:00
269,12,STR_ZAG,2022-08-19,77.0,,,2022-08-06 22:33:00
270,14,STR_ZAG,2022-08-21,60.0,,,2022-08-06 22:33:00
271,15,STR_ZAG,2022-08-22,77.0,,,2022-08-06 22:33:00
272,19,STR_ZAG,2022-08-26,68.0,,,2022-08-06 22:33:00
273,7,STR_ZAG,2022-08-14,80.0,,,2022-08-06 22:33:00
274,8,STR_ZAG,2022-08-15,80.0,,,2022-08-06 22:33:00
275,21,STR_ZAG,2022-08-28,47.0,,,2022-08-06 22:33:00
276,12,ZAG_BTS,2022-08-19,14.0,,,2022-08-06 22:33:00
277,23,ZAG_BTS,2022-08-31,12.0,,,2022-08-06 22:33:00
278,14,ZAG_BTS,2022-08-21,23.0,,,2022-08-06 22:33:00
279,17,ZAG_BTS,2022-08-24,11.0,,,2022-08-06 22:33:00
280,19,ZAG_BTS,2022-08-26,16.0,,,2022-08-06 22:33:00
281,0,ZAG_BTS,2022-08-07,41.0,,,2022-08-06 22:33:00
282,3,ZAG_BTS,2022-08-10,11.0,,,2022-08-06 22:33:00
283,5,ZAG_BTS,2022-08-12,11.0,,,2022-08-06 22:33:00
284,7,ZAG_BTS,2022-08-14,25.0,,,2022-08-06 22:33:00
285,20,ZAG_BTS,2022-08-28,15.0,,,2022-08-06 22:33:00
286,10,ZAG_BTS,2022-08-17,17.0,,,2022-08-06 22:33:00
287,24,BTS_ZAG,2022-08-31,11.0,,,2022-08-06 22:33:00
288,10,BTS_ZAG,2022-08-17,14.0,,,2022-08-06 22:33:00
289,12,BTS_ZAG,2022-08-19,18.0,,,2022-08-06 22:33:00
290,14,BTS_ZAG,2022-08-21,17.0,,,2022-08-06 22:33:00
291,17,BTS_ZAG,2022-08-24,23.0,,,2022-08-06 22:33:00
