,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectQuoteDateTime
0,MLAA,True,Valletta,Malta,https://content.skyscnr.com/m/8065ff02c4914c/original/Valletta-aerial-shot.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/malta/valletta-holidays/cia-33350111,11,28,/hotels/search?entity_id=33350111&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,92,2021-11-09T07:04:00,2021-11-09T10:07:00
