,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,IndirectQuoteDateTime,DirectQuoteDateTime
0,SOFI,True,Sofia,Bulgaria,https://content.skyscnr.com/31593d990b83848a59eaa86c40d5eb24/sofia.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/bulgaria/sofia-holidays/cia-27547055,19.0,23,/hotels/search?entity_id=27547055&checkin=2021-11-13&checkout=2021-11-14&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-11T21:41:00,2021-11-12T17:12:00
1,VARN,False,Varna,Bulgaria,https://content.skyscnr.com/071fa18c180a418f5f650a9ce5ee2300/GettyImages-462030965.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/bulgaria/varna-holidays/cia-27547366,,92,/hotels/search?entity_id=27547366&checkin=2021-11-13&checkout=2021-11-14&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T09:53:00,
