,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectQuoteDateTime
0,BRUS,True,Brussels,Belgium,https://content.skyscnr.com/7f99e0b77af76bf7e89a614cba3a1d9d/GettyImages-517851449.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/belgium/brussels-holidays/cia-27539565,47,107,/hotels/search?entity_id=27539565&checkin=2021-11-13&checkout=2021-11-14&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,121,2021-11-11T08:04:00,2021-11-12T16:58:00
