,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,IndirectQuoteDateTime,DirectQuoteDateTime
0,EIND,True,Eindhoven,Netherlands,https://content.skyscnr.com/5a1e2c13c96cf32aef643dcebb73b3de/GettyImages-508786473.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/netherlands/eindhoven-holidays/cia-27540894,27.0,25,/hotels/search?entity_id=27540894&checkin=2021-11-13&checkout=2021-11-14&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T12:57:00,2021-11-13T06:57:00
1,AMST,False,Amsterdam,Netherlands,https://content.skyscnr.com/fa0912c6ed6f75f0607dfc080359a021/amsterdam.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/netherlands/amsterdam-holidays/cia-27536561,,62,/hotels/search?entity_id=27536561&checkin=2021-11-13&checkout=2021-11-14&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T13:42:00,
