,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectQuoteDateTime
0,PRAG,True,Prague,Czechia,https://content.skyscnr.com/6f3779016c23190fadcdc6f500f5dc11/GettyImages-464420602.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/czechia/prague-holidays/cia-27546033,30,29,/hotels/search?entity_id=27546033&checkin=2021-11-13&checkout=2021-11-14&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,70,2021-11-10T12:48:00,2021-11-13T06:08:00
