,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectQuoteDateTime
0,THES,True,Thessaloniki,Greece,https://content.skyscnr.com/c0f3616be7ab932f72a23f3507315f44/GettyImages-162545242.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/greece/thessaloniki-holidays/cia-27546367,11.0,27,/hotels/search?entity_id=27546367&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,62.0,2021-11-13T01:08:00,2021-11-12T09:38:00
1,ATHE,False,Athens,Greece,https://content.skyscnr.com/26babb582bc1d7572fed1877d7f81fa6/GettyImages-181391203.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/greece/athens-holidays/cia-27548174,,66,/hotels/search?entity_id=27548174&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,51.0,2021-11-12T18:33:00,
2,CRET,False,Crete,Greece,https://content.skyscnr.com/9e0c2b3096d0c8feafac2bf9cc31c501/crete.jpg,,,106,/hotels/search?entity_id=81972287&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-12T12:22:00,
3,MYTI,False,Mytilene,Greece,https://content.skyscnr.com/e786fe25e168d42eae4d945bc9bf9b19/GettyImages-187863401.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/greece/mytilene-holidays/cia-27544944,,165,/hotels/search?entity_id=27544944&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-11T13:33:00,
4,THIR,False,Santorini (Thira),Greece,https://content.skyscnr.com/b8ee8b55e33d881fb6ee3c139958b35f/GettyImages-484830108.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/greece/santorini-(thira)-holidays/cia-38308884,,225,/hotels/search?entity_id=38308884&checkin=2021-12-01&checkout=2021-12-02&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-11T13:31:00,
