,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,IndirectQuoteDateTime,DirectQuoteDateTime
0,TIRA,True,Tirana,Albania,https://content.skyscnr.com/d4acb8b30e8cfcb36db339ce50fd23ae/GettyImages-485428808.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/albania/tirana-holidays/cia-27547183,50,60,/hotels/search?entity_id=27547183&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-11T13:17:00,2021-11-11T11:42:00
