,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,IndirectQuoteDateTime,DirectQuoteDateTime
0,SOFI,True,Sofia,Bulgaria,https://content.skyscnr.com/31593d990b83848a59eaa86c40d5eb24/sofia.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/bulgaria/sofia-holidays/cia-27547055,11.0,23,/hotels/search?entity_id=27547055&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T13:38:00,2021-11-10T18:41:00
1,PLOV,False,Plovdiv,Bulgaria,https://content.skyscnr.com/d26a05bd530c0035fbb7ecaf89daa723/GettyImages-477378716.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/bulgaria/plovdiv-holidays/cia-27545926,,0,/hotels/search?entity_id=27545926&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,
2,VARN,False,Varna,Bulgaria,https://content.skyscnr.com/071fa18c180a418f5f650a9ce5ee2300/GettyImages-462030965.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/bulgaria/varna-holidays/cia-27547366,,89,/hotels/search?entity_id=27547366&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-11T15:51:00,
