,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,IndirectPrice,HotelUrl,HotelPrice,IndirectQuoteDateTime,DirectPrice,DirectQuoteDateTime
0,COPE,False,Copenhagen,Denmark,https://content.skyscnr.com/d22c8f93938b699739ba5e9d682019af/GettyImages-474603829.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/denmark/copenhagen-holidays/cia-27539902,34,/hotels/search?entity_id=27539902&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,195.0,2021-11-10T19:43:00,,
1,BILL,True,Billund,Denmark,,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/denmark/billund-holidays/cia-27539466,22,/hotels/search?entity_id=27539466&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-11T20:05:00,11.0,2021-11-09T19:16:00
2,AARH,False,Aarhus,Denmark,https://content.skyscnr.com/m/04e36a20201a2e90/Large-aarhus-denmark.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/denmark/aarhus-holidays/cia-27547464,33,/hotels/search?entity_id=27547464&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-11T19:11:00,,
3,AALB,False,Aalborg,Denmark,https://content.skyscnr.com/824c3ddb7181ae2f4769989c54fafab3/GettyImages-468149856.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/denmark/aalborg-holidays/cia-27536413,267,/hotels/search?entity_id=27536413&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-12T08:00:00,,
4,KARU,False,Karup,Denmark,,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/denmark/karup-holidays/cia-27543797,323,/hotels/search?entity_id=27543797&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,,2021-11-12T08:00:00,,
