,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,IndirectQuoteDateTime,DirectQuoteDateTime
0,RIGA,True,Riga,Latvia,https://content.skyscnr.com/de54d44c70db4a743503a0914ad532b8/GettyImages-492496777.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/latvia/riga-holidays/cia-27546172,26,24,/hotels/search?entity_id=27546172&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T09:09:00,2021-11-08T17:30:00
